0.0,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
1.1409999999959837,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
2.2659999999959837,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
3.3909999999959837,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
4.515999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
5.640999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
6.781999999999243,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
7.906999999999243,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
9.046999999998661,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
10.171999999998661,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
11.296999999998661,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
12.43800000000192,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
13.593999999997322,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
14.718999999997322,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
15.843999999997322,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
16.985000000000582,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
18.110000000000582,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
19.235000000000582,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
20.360000000000582,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
21.5,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
22.625,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
23.75,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
24.875,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
26.015999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
27.140999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
28.265999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
29.390999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
30.515999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
31.640999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
32.78199999999924,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
33.90699999999924,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
35.04699999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
36.17199999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
37.29699999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
38.42199999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
39.56300000000192,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
40.68800000000192,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
41.82800000000134,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
42.95300000000134,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
44.09399999999732,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
45.21899999999732,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
46.34399999999732,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
47.46899999999732,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
48.61000000000058,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
49.73500000000058,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
50.875,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
52.0,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
53.125,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
54.25,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
55.390999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
56.515999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
57.640999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
58.765999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
59.890999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
61.015999999995984,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
62.15699999999924,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
63.28199999999924,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
64.42199999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
65.54699999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
66.67199999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
67.79699999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
68.92199999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
70.04699999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
71.17199999999866,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
72.32800000000134,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
73.45300000000134,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
74.57800000000134,1521.223,1530.738,1532.021,1538.155,1543.154,1551.832,1555.775,1568.958,1571.959,1575.271
