 Settings Channel 1
++++++++++++++++++++ 
  
Noise threshold : 5000
Integration time : 30
Measurement interval (s): 1
Log interval : 1
 
 Measurements Channel 1
 ++++++++++++++++++++ 
  
TimeStamp	Wavelength1	 Power1	Wavelength2	 Power2	Wavelength3	 Power3	Wavelength4	 Power4	Wavelength5	 Power5	Wavelength6	 Power6	Wavelength7	 Power7	Wavelength8	 Power8	Wavelength9	 Power9	Wavelength10	 Power10	
4/15/2015 20:23:21.015	1522.131	15576	1531.313	21920	1532.556	24852	1538.311	28349	1543.126	28865	1551.671	32647	1555.727	38011	1568.758	44421	1571.263	39754	1575.237	45077
4/15/2015 20:23:22.234	1522.129	15415	1531.312	21686	1532.553	24613	1538.310	28116	1543.126	28986	1551.671	32445	1555.727	37998	1568.758	44511	1571.325	39470	1575.237	44931
4/15/2015 20:23:23.437	1522.132	15695	1531.315	22165	1532.556	24828	1538.311	28281	1543.126	28793	1551.670	32350	1555.727	38001	1568.757	44519	1571.260	40496	1575.237	44889
4/15/2015 20:23:24.656	1522.133	15729	1531.316	22278	1532.557	24908	1538.311	28291	1543.126	28877	1551.670	32373	1555.727	38139	1568.757	44548	1571.260	40780	1575.237	44994
4/15/2015 20:23:25.875	1522.132	15651	1531.315	22163	1532.556	24861	1538.309	27940	1543.126	28928	1551.670	32443	1555.728	38179	1568.757	44542	1571.261	40414	1575.237	44872
4/15/2015 20:23:27.078	1522.131	15551	1531.314	21939	1532.555	24744	1538.309	28000	1543.126	28825	1551.670	32347	1555.728	38164	1568.758	44506	1571.262	39787	1575.237	44930
4/15/2015 20:23:28.296	1522.131	15545	1531.313	21920	1532.556	24784	1538.309	27981	1543.126	28810	1551.670	32296	1555.728	38044	1568.758	44493	1571.263	39691	1575.237	44874
4/15/2015 20:23:29.515	1522.132	15657	1531.314	21970	1532.556	24811	1538.309	27983	1543.126	28883	1551.669	32068	1555.728	38191	1568.758	44475	1571.262	39834	1575.237	45021
4/15/2015 20:23:30.734	1522.132	15646	1531.314	22090	1532.556	24811	1538.309	27862	1543.126	28800	1551.669	32150	1555.728	38211	1568.757	44645	1571.261	40138	1575.237	44869
4/15/2015 20:23:31.937	1522.132	15674	1531.315	22145	1532.557	24979	1538.309	27899	1543.126	28799	1551.669	32069	1555.729	38282	1568.757	44608	1571.260	40578	1575.237	44962
4/15/2015 20:23:33.156	1522.132	15645	1531.315	22150	1532.558	24972	1538.309	27852	1543.126	28807	1551.669	31894	1555.729	38376	1568.757	44590	1571.260	40714	1575.237	44906
4/15/2015 20:23:34.375	1522.132	15643	1531.314	22023	1532.556	24900	1538.309	27811	1543.126	28810	1551.669	32014	1555.729	38377	1568.758	44623	1571.261	40194	1575.237	44875
4/15/2015 20:23:35.593	1522.131	15633	1531.312	21793	1532.556	24753	1538.308	27619	1543.126	28765	1551.669	31903	1555.729	38306	1568.758	44474	1571.263	39411	1575.237	44845
4/15/2015 20:23:36.796	1522.132	15602	1531.313	21923	1532.556	24853	1538.308	27742	1543.126	28854	1551.668	31890	1555.729	38496	1568.758	44411	1571.263	39654	1575.237	44907
4/15/2015 20:23:38.015	1522.132	15661	1531.314	21979	1532.557	24985	1538.308	27668	1543.126	28803	1551.609	31647	1555.729	38555	1568.757	44457	1571.262	40099	1575.237	44944
4/15/2015 20:23:39.234	1522.134	15883	1531.322	22996	1532.377	23862	1538.188	31428	1543.126	28806	1551.704	39414	1555.738	40319	1568.753	44565	1571.224	47971	1575.237	44905
4/15/2015 20:23:40.453	1522.140	16221	1531.325	23425	1532.251	24505	1538.149	29427	1543.125	28807	1551.725	40278	1555.742	40907	1568.753	44598	1571.205	47710	1575.236	44852
4/15/2015 20:23:41.656	1522.125	15016	1531.322	23071	1532.230	25355	1538.143	28626	1543.126	28772	1551.726	40198	1555.744	41097	1568.756	44595	1571.208	47947	1575.236	45108
4/15/2015 20:23:42.875	1522.152	16780	1531.340	24580	1532.237	25285	1538.141	28359	1543.125	28726	1551.730	40143	1555.743	41022	1568.752	44480	1571.185	44966	1575.237	44840
4/15/2015 20:23:44.093	1522.141	16261	1531.329	23630	1532.228	25380	1538.139	28031	1543.125	28792	1551.729	40102	1555.744	41072	1568.753	44608	1571.199	47171	1575.236	44800
4/15/2015 20:23:45.312	1522.132	15622	1531.324	23267	1532.225	25301	1538.139	28078	1543.125	28791	1551.729	40200	1555.744	41120	1568.755	44639	1571.204	47545	1575.237	44856
4/15/2015 20:23:46.531	1522.148	16636	1531.336	24360	1532.231	25361	1538.139	27955	1543.125	28805	1551.729	40214	1555.743	40981	1568.752	44538	1571.190	45837	1575.237	44810
4/15/2015 20:23:47.750	1522.142	16314	1531.333	23997	1532.231	25290	1538.140	28152	1543.125	28745	1551.728	40178	1555.743	41010	1568.753	44533	1571.194	46403	1575.237	44884
4/15/2015 20:23:48.953	1522.138	16135	1531.329	23749	1532.224	25151	1538.137	27729	1543.126	28737	1551.729	40133	1555.743	41060	1568.754	44621	1571.198	46991	1575.237	44845
4/15/2015 20:23:50.187	1522.144	16432	1531.333	24069	1532.230	25252	1538.138	27832	1543.126	28770	1551.728	40170	1555.743	40891	1568.753	44505	1571.193	46264	1575.237	44809
4/15/2015 20:23:51.390	1522.143	16409	1531.332	23984	1532.228	25242	1538.139	28049	1543.126	28756	1551.727	40218	1555.743	41087	1568.753	44503	1571.195	46716	1575.237	44963
4/15/2015 20:23:52.609	1522.139	16227	1531.328	23732	1532.224	25234	1538.137	27585	1543.125	28771	1551.729	40064	1555.744	41126	1568.754	44609	1571.199	47064	1575.237	44875
4/15/2015 20:23:53.828	1522.143	16391	1531.332	24037	1532.228	25329	1538.138	27816	1543.125	28776	1551.728	40175	1555.743	41137	1568.753	44525	1571.195	46532	1575.237	44884
4/15/2015 20:23:55.046	1522.144	16439	1531.333	24078	1532.229	25245	1538.139	27951	1543.125	28700	1551.727	40171	1555.743	41178	1568.753	44662	1571.194	46410	1575.237	44868
4/15/2015 20:23:56.250	1522.141	16270	1531.331	24040	1532.226	25223	1538.138	27836	1543.125	28748	1551.728	40102	1555.744	41113	1568.753	44543	1571.195	46828	1575.236	44859
4/15/2015 20:23:57.468	1522.142	16372	1531.332	24086	1532.228	25247	1538.138	27846	1543.126	28810	1551.728	40253	1555.744	41240	1568.753	44705	1571.194	46388	1575.236	44905
4/15/2015 20:23:58.734	1522.141	16292	1531.331	23859	1532.226	25194	1538.138	27849	1543.126	28741	1551.728	40069	1555.744	40982	1568.753	44498	1571.197	46789	1575.237	44913
4/15/2015 20:23:59.953	1522.144	16421	1531.332	23950	1532.228	25293	1538.138	27885	1543.126	28689	1551.728	40235	1555.744	41054	1568.753	44528	1571.196	46739	1575.236	44702
4/15/2015 20:24:01.171	1522.141	16302	1531.330	23880	1532.226	25270	1538.138	27813	1543.125	28725	1551.728	40189	1555.744	41151	1568.753	44607	1571.197	46696	1575.236	44752
4/15/2015 20:24:02.375	1522.141	16342	1531.331	23980	1532.226	25213	1538.138	27704	1543.126	28791	1551.728	40170	1555.744	41167	1568.753	44640	1571.196	46787	1575.236	44771
4/15/2015 20:24:03.593	1522.144	16351	1531.334	24164	1532.228	25259	1538.138	27862	1543.125	28758	1551.727	40189	1555.744	41171	1568.753	44658	1571.192	46157	1575.236	44896
4/15/2015 20:24:04.812	1522.142	16326	1531.332	24026	1532.227	25266	1538.138	27831	1543.125	28711	1551.727	40293	1555.744	41223	1568.753	44661	1571.194	46426	1575.236	44879
4/15/2015 20:24:06.031	1522.142	16318	1531.332	23968	1532.226	25221	1538.138	27735	1543.126	28821	1551.728	40226	1555.745	41142	1568.754	44632	1571.196	46647	1575.237	44876
4/15/2015 20:24:07.250	1522.144	16423	1531.332	24032	1532.228	25290	1538.139	27810	1543.126	28784	1551.728	40271	1555.745	41245	1568.754	44649	1571.196	46574	1575.237	44785
4/15/2015 20:24:08.468	1522.143	16387	1531.331	23925	1532.227	25305	1538.138	27813	1543.125	28819	1551.727	40215	1555.744	41228	1568.753	44544	1571.196	46818	1575.237	44758
4/15/2015 20:24:09.687	1522.142	16363	1531.331	23910	1532.227	25235	1538.138	27820	1543.126	28715	1551.728	40177	1555.745	41191	1568.754	44722	1571.197	46809	1575.237	44879
4/15/2015 20:24:10.890	1522.143	16431	1531.333	24045	1532.228	25336	1538.139	27862	1543.126	28747	1551.728	40204	1555.745	41173	1568.754	44663	1571.194	46287	1575.237	44983
4/15/2015 20:24:12.125	1522.144	16376	1531.334	24015	1532.228	25319	1538.139	27793	1543.126	28751	1551.728	40287	1555.745	41260	1568.754	44540	1571.194	46390	1575.237	44737
4/15/2015 20:24:13.343	1522.143	16326	1531.333	24050	1532.228	25234	1538.139	27784	1543.126	28667	1551.728	40168	1555.745	41236	1568.754	44523	1571.194	46326	1575.237	44816
4/15/2015 20:24:14.562	1522.143	16399	1531.333	24007	1532.227	25247	1538.139	27828	1543.126	28701	1551.728	40141	1555.745	41268	1568.754	44608	1571.195	46568	1575.237	44805
4/15/2015 20:24:15.781	1522.129	15324	1531.189	24006	1532.088	24332	1538.130	26189	1543.126	28770	1551.728	40091	1555.753	42125	1568.752	44633	1571.360	46994	1575.237	44860
4/15/2015 20:24:17.000	1522.121	14467	1531.145	23200	1532.037	23645	1538.126	25258	1543.126	28757	1551.728	40153	1555.751	42012	1568.753	44602	1571.414	43270	1575.236	44829
4/15/2015 20:24:18.218	1522.126	15068	1531.141	22726	1532.043	24265	1538.127	25632	1543.126	28701	1551.726	40342	1555.753	42281	1568.755	44635	1571.422	40908	1575.237	44853
4/15/2015 20:24:19.421	1522.139	16107	1531.147	23344	1532.048	24755	1538.129	26065	1543.126	28723	1551.725	40297	1555.752	42130	1568.752	44530	1571.416	42629	1575.237	44792
4/15/2015 20:24:20.640	1522.130	15457	1531.143	22844	1532.043	24295	1538.128	25654	1543.126	28702	1551.726	40222	1555.753	42190	1568.754	44666	1571.420	41457	1575.237	44805
4/15/2015 20:24:21.859	1522.124	14937	1531.139	22459	1532.039	23929	1538.127	25477	1543.126	28832	1551.727	40183	1555.754	42278	1568.755	44703	1571.424	40445	1575.237	44873
4/15/2015 20:24:23.078	1522.123	14812	1531.138	22181	1532.038	23751	1538.126	25251	1543.126	28726	1551.728	40131	1555.754	42287	1568.755	44485	1571.426	39630	1575.237	44758
4/15/2015 20:24:24.296	1522.130	15439	1531.141	22741	1532.041	24217	1538.128	25584	1543.126	28755	1551.727	40150	1555.753	42257	1568.754	44517	1571.422	40792	1575.237	44707
4/15/2015 20:24:25.500	1522.133	15665	1531.143	22900	1532.043	24380	1538.128	25711	1543.126	28762	1551.726	40190	1555.753	42146	1568.754	44689	1571.421	41375	1575.237	44746
4/15/2015 20:24:26.718	1522.133	15705	1531.144	23057	1532.044	24476	1538.128	25872	1543.126	28769	1551.727	40254	1555.753	42205	1568.754	44702	1571.419	41906	1575.237	44892
4/15/2015 20:24:27.937	1522.128	15282	1531.140	22589	1532.040	24071	1538.127	25652	1543.126	28773	1551.727	40264	1555.753	42153	1568.754	44598	1571.423	40524	1575.237	44852
4/15/2015 20:24:29.156	1522.127	15204	1531.140	22584	1532.040	23991	1538.127	25616	1543.126	28717	1551.728	40222	1555.753	42274	1568.755	44619	1571.422	40739	1575.236	44867
4/15/2015 20:24:30.359	1522.127	15194	1531.139	22378	1532.040	23953	1538.127	25573	1543.126	28693	1551.728	40138	1555.753	42283	1568.755	44578	1571.424	40126	1575.237	44788
4/15/2015 20:24:31.578	1522.132	15569	1531.142	22623	1532.042	24271	1538.128	25767	1543.126	28749	1551.727	40139	1555.753	42268	1568.754	44639	1571.422	40748	1575.236	44868
4/15/2015 20:24:32.796	1522.130	15519	1531.141	22638	1532.042	24288	1538.128	25776	1543.126	28739	1551.727	40212	1555.754	42270	1568.754	44638	1571.423	40624	1575.236	44790
4/15/2015 20:24:34.000	1522.131	15527	1531.142	22796	1532.042	24279	1538.128	25761	1543.126	28811	1551.727	40208	1555.754	42310	1568.754	44597	1571.421	41083	1575.236	44796
4/15/2015 20:24:35.218	1522.128	15260	1531.140	22476	1532.041	24158	1538.128	25670	1543.126	28710	1551.727	40141	1555.754	42329	1568.754	44475	1571.423	40564	1575.236	44828
4/15/2015 20:24:36.437	1522.129	15326	1531.141	22592	1532.041	24127	1538.128	25701	1543.126	28745	1551.727	40219	1555.754	42287	1568.754	44586	1571.422	40947	1575.236	44824
4/15/2015 20:24:37.656	1522.129	15319	1531.140	22472	1532.041	24159	1538.128	25619	1543.126	28685	1551.727	40106	1555.754	42330	1568.754	44598	1571.423	40377	1575.236	44778
4/15/2015 20:24:38.875	1522.131	15556	1531.141	22633	1532.043	24304	1538.128	25709	1543.126	28662	1551.726	40247	1555.754	42228	1568.754	44531	1571.422	40775	1575.236	44718
4/15/2015 20:24:40.078	1522.131	15517	1531.140	22486	1532.042	24243	1538.128	25623	1543.126	28728	1551.726	40285	1555.755	42357	1568.754	44421	1571.424	40347	1575.237	44792
4/15/2015 20:24:41.296	1522.130	15514	1531.142	22664	1532.042	24323	1538.128	25725	1543.126	28753	1551.726	40266	1555.755	42423	1568.754	44589	1571.422	40949	1575.236	44932
4/15/2015 20:24:42.515	1522.129	15347	1531.140	22448	1532.041	24167	1538.127	25578	1543.126	28715	1551.726	40354	1555.755	42305	1568.754	44561	1571.423	40458	1575.236	44800
4/15/2015 20:24:43.734	1522.129	15408	1531.141	22631	1532.041	24257	1538.127	25553	1543.126	28697	1551.726	40290	1555.755	42351	1568.754	44630	1571.422	40849	1575.236	44768
4/15/2015 20:24:44.937	1522.130	15441	1531.141	22541	1532.042	24213	1538.127	25651	1543.126	28711	1551.725	40326	1555.755	42321	1568.754	44579	1571.423	40691	1575.237	44829
4/15/2015 20:24:46.156	1522.131	15476	1531.141	22591	1532.042	24356	1538.128	25709	1543.126	28778	1551.725	40169	1555.755	42401	1568.754	44564	1571.423	40625	1575.236	44707
4/15/2015 20:24:47.375	1522.130	15511	1531.140	22516	1532.042	24306	1538.128	25650	1543.126	28851	1551.725	40304	1555.756	42360	1568.754	44649	1571.424	40267	1575.237	44799
4/15/2015 20:24:48.578	1522.129	15474	1531.140	22478	1532.042	24229	1538.128	25622	1543.126	28681	1551.725	40297	1555.756	42382	1568.754	44824	1571.423	40436	1575.237	44883
4/15/2015 20:24:49.796	1522.129	15425	1531.141	22537	1532.042	24321	1538.128	25714	1543.126	28730	1551.725	40282	1555.756	42396	1568.754	44624	1571.423	40522	1575.237	44876
4/15/2015 20:24:51.015	1522.129	15422	1531.141	22588	1532.042	24303	1538.128	25588	1543.126	28742	1551.725	40324	1555.756	42408	1568.754	44561	1571.422	40823	1575.237	44773
4/15/2015 20:24:52.234	1522.130	15483	1531.141	22697	1532.043	24368	1538.128	25724	1543.126	28733	1551.725	40274	1555.756	42459	1568.754	44590	1571.422	40809	1575.237	44854
4/15/2015 20:24:53.437	1522.130	15499	1531.141	22589	1532.043	24333	1538.128	25690	1543.126	28765	1551.725	40260	1555.756	42323	1568.754	44598	1571.423	40522	1575.237	44855
4/15/2015 20:24:54.656	1522.130	15452	1531.140	22493	1532.042	24352	1538.128	25713	1543.126	28728	1551.725	40234	1555.756	42338	1568.754	44675	1571.424	40312	1575.237	44812
4/15/2015 20:24:55.875	1522.130	15456	1531.140	22443	1532.042	24253	1538.128	25628	1543.126	28776	1551.725	40291	1555.756	42242	1568.754	44578	1571.425	39921	1575.237	44726
4/15/2015 20:24:57.093	1521.939	14902	1530.868	22093	1531.942	20234	1538.057	24806	1543.126	28784	1551.724	40184	1555.760	42763	1568.765	44192	1571.748	43129	1575.236	44787
4/15/2015 20:24:58.312	1521.931	13976	1530.845	24388	1531.935	21341	1538.059	24359	1543.126	28821	1551.724	40196	1555.758	42486	1568.767	44019	1571.830	42559	1575.236	44874
4/15/2015 20:24:59.531	1521.954	16124	1530.859	23232	1532.030	22650	1538.139	27821	1543.126	28733	1551.709	39650	1555.755	42196	1568.763	44383	1571.759	39762	1575.237	44820
4/15/2015 20:25:00.750	1521.948	15777	1530.856	23591	1532.021	21210	1538.130	26237	1543.126	28755	1551.715	40116	1555.755	42320	1568.764	44177	1571.820	39577	1575.237	45038
4/15/2015 20:25:01.953	1521.938	14764	1530.848	24217	1532.013	19676	1538.127	25423	1543.126	28753	1551.716	40091	1555.756	42467	1568.766	44121	1571.830	42616	1575.237	44867
4/15/2015 20:25:03.171	1521.941	15086	1530.852	23846	1532.015	19978	1538.127	25477	1543.126	28665	1551.717	40081	1555.756	42407	1568.765	44069	1571.825	40922	1575.237	44790
4/15/2015 20:25:04.390	1521.942	15161	1530.851	23951	1532.015	20056	1538.128	25668	1543.126	28759	1551.716	40068	1555.756	42415	1568.765	44226	1571.826	41291	1575.237	44829
4/15/2015 20:25:05.593	1521.938	14722	1530.847	24230	1531.947	19347	1538.125	24954	1543.126	28763	1551.718	40405	1555.756	42418	1568.766	44187	1571.831	42766	1575.237	44783
4/15/2015 20:25:06.812	1521.935	14469	1530.847	24293	1531.947	19294	1538.125	25065	1543.126	28767	1551.718	40045	1555.756	42382	1568.767	43947	1571.831	42756	1575.237	44890
4/15/2015 20:25:08.031	1521.940	14902	1530.849	24126	1532.013	19541	1538.127	25411	1543.126	28769	1551.717	40108	1555.757	42457	1568.765	44142	1571.829	42106	1575.237	44830
4/15/2015 20:25:09.250	1521.938	14864	1530.848	24197	1532.012	19363	1538.126	25284	1543.126	28787	1551.718	40226	1555.757	42448	1568.765	44122	1571.829	42274	1575.237	44891
4/15/2015 20:25:10.453	1521.935	14486	1530.846	24431	1531.946	19469	1538.125	25114	1543.126	28758	1551.718	40219	1555.757	42439	1568.767	44053	1571.832	42886	1575.237	44832
4/15/2015 20:25:11.671	1521.937	14664	1530.846	24326	1531.948	19250	1538.126	25239	1543.126	28804	1551.718	40153	1555.757	42431	1568.766	44090	1571.832	43102	1575.237	44925
4/15/2015 20:25:12.890	1521.937	14597	1530.848	24143	1532.013	19511	1538.127	25495	1543.126	28801	1551.717	40283	1555.757	42328	1568.766	44036	1571.829	42331	1575.237	44854
4/15/2015 20:25:14.093	1521.936	14561	1530.846	24443	1531.947	19426	1538.126	25240	1543.126	28787	1551.718	40133	1555.757	42442	1568.766	44016	1571.833	43196	1575.237	44837
4/15/2015 20:25:15.312	1521.934	14349	1530.845	24361	1531.946	19545	1538.125	24947	1543.126	28712	1551.718	40105	1555.757	42421	1568.767	44041	1571.832	43175	1575.237	44857
4/15/2015 20:25:16.531	1521.936	14589	1530.845	24375	1531.947	19431	1538.126	25198	1543.126	28778	1551.717	40193	1555.757	42393	1568.766	43994	1571.833	43255	1575.237	44809
4/15/2015 20:25:17.750	1521.935	14552	1530.847	24329	1532.011	19326	1538.125	25222	1543.126	28809	1551.718	40273	1555.757	42425	1568.766	44223	1571.830	42618	1575.237	44827
4/15/2015 20:25:18.968	1521.935	14509	1530.845	24499	1531.946	19608	1538.125	25111	1543.127	28816	1551.718	40269	1555.757	42391	1568.766	44061	1571.833	43350	1575.237	44936
4/15/2015 20:25:20.187	1521.933	14251	1530.844	24403	1531.945	19744	1538.125	24976	1543.126	28767	1551.719	40230	1555.757	42409	1568.767	43914	1571.833	43471	1575.237	44869
4/15/2015 20:25:21.390	1521.934	14430	1530.844	24475	1531.946	19730	1538.125	25011	1543.126	28817	1551.719	40174	1555.758	42387	1568.767	43985	1571.834	43566	1575.237	44958
4/15/2015 20:25:22.609	1521.934	14373	1530.845	24392	1531.946	19492	1538.125	25023	1543.126	28804	1551.719	40240	1555.757	42554	1568.767	43814	1571.832	43147	1575.237	44841
4/15/2015 20:25:23.828	1521.933	14273	1530.844	24416	1531.946	19640	1538.125	24960	1543.126	28784	1551.719	40194	1555.758	42405	1568.767	43950	1571.834	43536	1575.237	44961
4/15/2015 20:25:25.046	1521.932	14127	1530.844	24442	1531.945	19762	1538.124	24888	1543.126	28809	1551.719	40218	1555.758	42509	1568.768	43936	1571.834	43549	1575.237	44919
4/15/2015 20:25:26.250	1521.933	14285	1530.844	24462	1531.945	19730	1538.125	24999	1543.126	28804	1551.719	40068	1555.758	42509	1568.767	43914	1571.834	43754	1575.237	44797
4/15/2015 20:25:27.468	1521.933	14299	1530.844	24460	1531.946	19639	1538.125	25076	1543.126	28884	1551.719	40335	1555.758	42547	1568.767	43925	1571.834	43543	1575.237	44899
4/15/2015 20:25:28.687	1521.933	14211	1530.843	24499	1531.945	19781	1538.125	24991	1543.126	28829	1551.720	40291	1555.758	42502	1568.768	43944	1571.835	43711	1575.237	44850
4/15/2015 20:25:29.890	1521.933	14148	1530.843	24565	1531.944	19898	1538.124	24907	1543.127	28902	1551.720	40173	1555.758	42425	1568.768	43926	1571.835	43880	1575.237	44884
4/15/2015 20:25:31.109	1521.933	14193	1530.843	24559	1531.945	19909	1538.125	24906	1543.126	28765	1551.719	40190	1555.758	42425	1568.767	44041	1571.835	43733	1575.237	44965
4/15/2015 20:25:32.328	1521.932	14215	1530.843	24515	1531.944	19829	1538.125	24929	1543.126	28918	1551.720	40225	1555.758	42496	1568.767	43955	1571.835	43662	1575.237	44916
4/15/2015 20:25:33.546	1521.943	15248	1530.849	24129	1532.012	19326	1538.125	24989	1543.126	28812	1551.720	40264	1555.757	42405	1568.764	44176	1571.828	41926	1575.237	44942
4/15/2015 20:25:34.750	1521.613	15703	1530.701	21233	1531.921	23133	1538.122	24474	1543.126	28795	1551.717	40150	1555.759	42472	1568.788	40397	1572.003	44866	1575.236	44692
4/15/2015 20:25:35.968	1521.559	12934	1530.685	23242	1531.929	22300	1538.123	24447	1543.126	28747	1551.713	39901	1555.765	42705	1568.790	39881	1572.024	47799	1575.237	44789
4/15/2015 20:25:37.187	1521.467	13368	1530.677	23942	1531.915	23655	1538.058	24482	1543.126	28817	1551.719	40262	1555.760	42488	1568.801	36479	1572.031	48108	1575.236	44811
4/15/2015 20:25:38.390	1521.465	13524	1530.679	23759	1531.919	23337	1538.122	24300	1543.126	28807	1551.716	40043	1555.760	42712	1568.801	36293	1572.028	48042	1575.237	44799
4/15/2015 20:25:39.609	1521.467	13341	1530.683	23443	1531.927	22531	1538.125	25015	1543.126	28716	1551.714	39908	1555.759	42536	1568.801	36405	1572.023	47651	1575.237	44758
4/15/2015 20:25:40.828	1521.469	13166	1530.685	23244	1531.929	22163	1538.126	25204	1543.126	28830	1551.713	39858	1555.759	42500	1568.800	36563	1572.019	47241	1575.237	44849
4/15/2015 20:25:42.046	1521.469	13172	1530.683	23398	1531.926	22512	1538.125	25099	1543.126	28754	1551.713	39944	1555.759	42530	1568.801	36452	1572.022	47674	1575.237	44958
4/15/2015 20:25:43.250	1521.468	13263	1530.682	23542	1531.925	22781	1538.124	24858	1543.126	28864	1551.714	40081	1555.759	42583	1568.801	36404	1572.024	47818	1575.237	44845
4/15/2015 20:25:44.468	1521.468	13270	1530.682	23534	1531.925	22809	1538.124	24740	1543.126	28667	1551.714	39911	1555.759	42430	1568.864	36400	1572.025	47919	1575.237	44858
4/15/2015 20:25:45.687	1521.468	13346	1530.682	23542	1531.924	22751	1538.124	24646	1543.126	28881	1551.714	39897	1555.759	42439	1568.864	36399	1572.025	48031	1575.237	44920
4/15/2015 20:25:46.906	1521.468	13339	1530.681	23599	1531.924	22899	1538.124	24643	1543.126	28915	1551.714	39891	1555.759	42427	1568.864	36340	1572.026	47914	1575.237	44946
4/15/2015 20:25:48.109	1521.467	13361	1530.681	23581	1531.924	22883	1538.123	24676	1543.126	28759	1551.714	40065	1555.759	42472	1568.864	36503	1572.025	47915	1575.238	44934
4/15/2015 20:25:49.328	1521.468	13326	1530.682	23565	1531.925	22768	1538.124	24738	1543.127	28744	1551.714	40049	1555.759	42534	1568.864	36473	1572.024	47834	1575.237	44860
