 Settings Channel 1
++++++++++++++++++++ 
  
Noise threshold : 5000
Integration time : 30
Measurement interval (s): 1
Log interval : 1
 
 Measurements Channel 1
 ++++++++++++++++++++ 
  
TimeStamp	Wavelength1	 Power1	Wavelength2	 Power2	Wavelength3	 Power3	Wavelength4	 Power4	Wavelength5	 Power5	Wavelength6	 Power6	Wavelength7	 Power7	Wavelength8	 Power8	Wavelength9	 Power9	Wavelength10	 Power10	
4/15/2015 21:13:54.937	1523.371	17047	1527.811	21135	1534.566	26852	1538.821	27184	1543.134	29080	1551.890	39698	1556.072	36976	1567.741	44919	1570.218	42257	1575.244	45376
4/15/2015 21:13:56.156	1523.372	17157	1527.812	21129	1534.567	26940	1538.822	27391	1543.134	29118	1551.890	39575	1556.071	36857	1567.740	44733	1570.218	42296	1575.244	45497
4/15/2015 21:13:57.375	1523.371	17002	1527.810	20963	1534.565	26863	1538.821	27095	1543.134	29001	1551.891	39765	1556.073	37257	1567.743	45066	1570.219	42345	1575.244	45438
4/15/2015 21:13:58.609	1523.371	16995	1527.810	20990	1534.565	26879	1538.821	27064	1543.134	29075	1551.890	39691	1556.072	37176	1567.742	45039	1570.219	42332	1575.244	45581
4/15/2015 21:13:59.828	1523.371	16990	1527.810	20990	1534.564	26900	1538.821	26944	1543.134	29030	1551.890	39649	1556.073	37264	1567.743	45081	1570.218	42337	1575.244	45492
4/15/2015 21:14:01.046	1523.372	17033	1527.812	21158	1534.566	26779	1538.821	27096	1543.134	29089	1551.890	39730	1556.072	36961	1567.741	44763	1570.218	42296	1575.244	45454
4/15/2015 21:14:02.250	1523.371	17041	1527.811	21100	1534.566	26761	1538.821	27082	1543.134	29036	1551.891	39772	1556.072	37023	1567.741	44786	1570.218	42382	1575.244	45486
4/15/2015 21:14:03.468	1523.372	17068	1527.811	21077	1534.567	26765	1538.821	27136	1543.134	29080	1551.891	39757	1556.071	36947	1567.741	44855	1570.218	42314	1575.244	45488
4/15/2015 21:14:04.687	1523.371	17074	1527.810	21057	1534.565	26866	1538.821	27103	1543.134	29208	1551.891	39814	1556.073	37134	1567.742	45150	1570.218	42327	1575.244	45508
4/15/2015 21:14:05.890	1523.372	17093	1527.811	21062	1534.566	26836	1538.821	27048	1543.134	29205	1551.891	39686	1556.072	37047	1567.741	44962	1570.218	42317	1575.244	45492
4/15/2015 21:14:07.109	1523.372	17062	1527.811	21115	1534.565	26860	1538.820	26867	1543.134	29191	1551.891	39751	1556.072	37072	1567.741	44936	1570.218	42255	1575.244	45452
4/15/2015 21:14:08.328	1523.366	16734	1527.811	21066	1534.566	26823	1538.819	26574	1543.134	28971	1551.891	39711	1556.071	36714	1567.744	45267	1570.224	42733	1575.243	45389
4/15/2015 21:14:09.546	1523.372	17094	1527.782	17860	1534.547	27058	1538.892	31993	1543.134	29054	1551.845	32663	1556.108	42430	1567.791	46227	1570.210	41473	1575.240	45225
4/15/2015 21:14:10.765	1523.364	16541	1527.796	19814	1534.730	26613	1539.205	32175	1543.134	29120	1551.685	34737	1555.967	41368	1567.804	43656	1570.252	42013	1575.241	45221
4/15/2015 21:14:11.984	1523.362	16397	1527.792	19325	1534.701	25892	1539.213	32500	1543.134	29055	1551.684	34429	1555.985	37963	1567.805	43392	1570.251	42225	1575.241	45254
4/15/2015 21:14:13.203	1523.364	16655	1527.798	20057	1534.724	26813	1539.194	31333	1543.135	29165	1551.690	35814	1555.973	40442	1567.800	44586	1570.251	42264	1575.242	45266
4/15/2015 21:14:14.421	1523.360	16265	1527.795	19701	1534.726	26745	1539.198	31623	1543.134	29097	1551.688	35328	1555.971	40739	1567.805	43339	1570.257	41556	1575.242	45240
4/15/2015 21:14:15.640	1523.366	16780	1527.800	20227	1534.728	26782	1539.203	32117	1543.134	29061	1551.687	35150	1555.971	40928	1567.800	44544	1570.249	42381	1575.242	45329
4/15/2015 21:14:16.859	1523.364	16609	1527.799	20118	1534.730	26558	1539.199	31844	1543.134	29175	1551.689	35891	1555.969	41168	1567.799	44677	1570.251	42392	1575.242	45205
4/15/2015 21:14:18.062	1523.365	16707	1527.802	20488	1534.731	26577	1539.204	32164	1543.135	29149	1551.686	35052	1555.968	41214	1567.796	45354	1570.251	42230	1575.242	45339
4/15/2015 21:14:19.281	1523.367	16760	1527.801	20339	1534.731	26647	1539.205	32282	1543.135	29104	1551.686	35094	1555.969	41164	1567.797	45227	1570.248	42515	1575.242	45491
4/15/2015 21:14:20.500	1523.367	16789	1527.802	20392	1534.733	26429	1539.205	32232	1543.135	29124	1551.686	35012	1555.968	41252	1567.797	45238	1570.248	42604	1575.242	45243
4/15/2015 21:14:21.718	1523.365	16663	1527.800	20245	1534.729	26608	1539.204	32103	1543.135	29140	1551.686	35010	1555.971	40793	1567.798	44852	1570.249	42426	1575.241	45336
4/15/2015 21:14:22.937	1523.366	16721	1527.800	20167	1534.730	26578	1539.204	32149	1543.134	29114	1551.686	34938	1555.970	40934	1567.799	44705	1570.249	42299	1575.241	45146
4/15/2015 21:14:24.156	1523.365	16608	1527.798	20000	1534.726	26721	1539.203	32071	1543.134	29021	1551.686	34988	1555.973	40401	1567.801	44342	1570.250	42466	1575.241	45226
4/15/2015 21:14:25.359	1523.365	16714	1527.799	20070	1534.728	26809	1539.203	32151	1543.134	29127	1551.685	34836	1555.972	40646	1567.800	44499	1570.250	42293	1575.241	45184
4/15/2015 21:14:26.578	1523.365	16653	1527.799	20074	1534.727	26758	1539.203	32145	1543.134	29067	1551.686	35034	1555.973	40460	1567.800	44394	1570.250	42329	1575.241	45165
4/15/2015 21:14:27.796	1523.366	16718	1527.800	20246	1534.730	26567	1539.204	32118	1543.134	29182	1551.685	34643	1555.971	40779	1567.799	44877	1570.249	42400	1575.241	45276
4/15/2015 21:14:29.000	1523.366	16715	1527.800	20263	1534.730	26627	1539.204	32273	1543.134	28990	1551.685	34632	1555.971	40755	1567.799	44899	1570.249	42350	1575.241	45334
4/15/2015 21:14:30.218	1523.366	16689	1527.801	20195	1534.731	26519	1539.204	32102	1543.134	29097	1551.685	34660	1555.970	40941	1567.798	44747	1570.249	42452	1575.241	45230
4/15/2015 21:14:31.437	1523.366	16676	1527.800	20276	1534.730	26638	1539.203	32142	1543.134	29109	1551.685	34731	1555.971	40788	1567.799	44713	1570.249	42496	1575.241	45294
4/15/2015 21:14:32.656	1523.366	16709	1527.800	20270	1534.730	26633	1539.204	32204	1543.134	29084	1551.685	34556	1555.972	40705	1567.799	44666	1570.249	42286	1575.241	45179
4/15/2015 21:14:33.859	1523.365	16695	1527.800	20172	1534.729	26663	1539.203	32102	1543.134	29097	1551.685	34739	1555.972	40592	1567.800	44542	1570.249	42370	1575.241	45186
4/15/2015 21:14:35.078	1523.365	16686	1527.799	20166	1534.728	26729	1539.203	32165	1543.134	29076	1551.685	34736	1555.972	40545	1567.800	44549	1570.250	42370	1575.241	45234
4/15/2015 21:14:36.296	1523.366	16687	1527.800	20158	1534.729	26635	1539.204	32123	1543.134	29003	1551.685	34684	1555.972	40611	1567.800	44643	1570.249	42409	1575.241	45150
4/15/2015 21:14:37.515	1523.366	16745	1527.800	20182	1534.729	26716	1539.204	32155	1543.134	28987	1551.685	34844	1555.972	40585	1567.800	44695	1570.249	42383	1575.241	45250
4/15/2015 21:14:38.734	1523.367	16767	1527.800	20195	1534.732	26461	1539.204	32059	1543.134	29150	1551.685	34777	1555.971	40850	1567.799	44804	1570.248	42454	1575.241	45332
4/15/2015 21:14:39.953	1523.366	16746	1527.800	20141	1534.729	26605	1539.204	32111	1543.134	29056	1551.685	34687	1555.972	40622	1567.799	44709	1570.249	42489	1575.242	45289
4/15/2015 21:14:41.171	1523.366	16733	1527.800	20158	1534.730	26614	1539.205	32125	1543.134	29075	1551.685	34672	1555.972	40575	1567.800	44667	1570.249	42428	1575.242	45194
4/15/2015 21:14:42.390	1523.366	16743	1527.799	20211	1534.729	26629	1539.204	32180	1543.134	29134	1551.686	34977	1555.973	40487	1567.800	44655	1570.249	42462	1575.242	45397
4/15/2015 21:14:43.593	1523.369	16919	1527.798	19943	1534.730	26638	1539.224	32412	1543.134	29078	1551.614	32771	1555.975	40105	1567.806	42943	1570.244	42743	1575.242	45198
4/15/2015 21:14:44.812	1523.368	16883	1527.797	19928	1534.734	26453	1539.255	29262	1543.134	29067	1551.607	34476	1555.976	39857	1567.816	39887	1570.256	41591	1575.242	45387
4/15/2015 21:14:46.031	1523.359	16095	1527.786	18510	1534.730	26662	1539.348	27293	1543.134	29105	1551.598	36534	1555.979	39443	1567.893	42196	1570.266	39960	1575.242	45416
4/15/2015 21:14:47.234	1523.362	16459	1527.790	19016	1534.734	26380	1539.349	27537	1543.134	29053	1551.597	36596	1555.975	40053	1567.890	41403	1570.263	40447	1575.242	45411
4/15/2015 21:14:48.453	1523.362	16415	1527.787	18596	1534.728	26653	1539.346	26917	1543.134	29064	1551.599	36181	1555.980	39080	1567.891	41978	1570.261	40818	1575.242	45338
4/15/2015 21:14:49.671	1523.364	16513	1527.790	19084	1534.734	26436	1539.350	27669	1543.134	29074	1551.597	36625	1555.976	39917	1567.889	41210	1570.261	40796	1575.243	45440
4/15/2015 21:14:50.890	1523.361	16384	1527.787	18672	1534.729	26635	1539.347	27036	1543.134	29093	1551.599	36330	1555.979	39246	1567.891	41761	1570.263	40547	1575.243	45296
4/15/2015 21:14:52.093	1523.363	16492	1527.790	19071	1534.734	26369	1539.348	27413	1543.134	29146	1551.598	36430	1555.976	39904	1567.888	41029	1570.262	40632	1575.243	45280
4/15/2015 21:14:53.312	1523.362	16460	1527.789	18857	1534.732	26492	1539.347	27133	1543.135	29121	1551.599	36429	1555.977	39549	1567.889	41365	1570.262	40605	1575.243	45445
4/15/2015 21:14:54.531	1523.362	16460	1527.789	18947	1534.733	26435	1539.348	27364	1543.134	29131	1551.598	36462	1555.977	39625	1567.889	41322	1570.262	40679	1575.243	45402
4/15/2015 21:14:55.750	1523.363	16475	1527.789	18964	1534.734	26511	1539.348	27380	1543.134	29111	1551.598	36365	1555.977	39837	1567.889	41238	1570.262	40653	1575.243	45452
4/15/2015 21:14:56.968	1523.362	16465	1527.789	18902	1534.732	26536	1539.348	27278	1543.135	29110	1551.599	36340	1555.978	39460	1567.890	41552	1570.262	40580	1575.243	45398
4/15/2015 21:14:58.171	1523.363	16494	1527.790	19111	1534.734	26382	1539.348	27459	1543.135	29264	1551.598	36422	1555.976	39908	1567.889	41195	1570.262	40764	1575.243	45505
4/15/2015 21:14:59.390	1523.362	16405	1527.789	18927	1534.732	26502	1539.348	27395	1543.135	29000	1551.599	36382	1555.977	39571	1567.890	41513	1570.263	40567	1575.243	45416
4/15/2015 21:15:00.609	1523.363	16530	1527.790	19060	1534.733	26501	1539.348	27479	1543.135	29189	1551.599	36394	1555.976	39816	1567.888	41101	1570.261	40811	1575.243	45520
4/15/2015 21:15:01.828	1523.363	16506	1527.790	19004	1534.732	26528	1539.349	27531	1543.135	29165	1551.599	36308	1555.977	39744	1567.889	41164	1570.262	40858	1575.243	45489
4/15/2015 21:15:03.046	1523.363	16513	1527.789	18946	1534.733	26435	1539.349	27605	1543.135	29160	1551.599	36389	1555.976	39735	1567.890	41455	1570.262	40640	1575.243	45386
4/15/2015 21:15:04.265	1523.363	16457	1527.790	19056	1534.732	26483	1539.349	27635	1543.135	29105	1551.600	36206	1555.977	39660	1567.889	41272	1570.262	40789	1575.243	45360
4/15/2015 21:15:05.468	1523.366	16730	1527.785	18325	1534.723	26777	1539.350	27792	1543.135	29155	1551.599	36388	1555.985	37900	1567.894	42467	1570.255	41711	1575.242	45414
4/15/2015 21:15:06.718	1523.359	16031	1527.797	19794	1534.744	25531	1539.355	28651	1543.135	29144	1551.600	36094	1555.978	39549	1567.816	40126	1570.272	38606	1575.243	45531
4/15/2015 21:15:07.921	1523.381	17507	1527.988	20459	1534.871	27093	1539.350	27762	1543.134	29180	1551.610	33803	1555.941	43006	1567.606	47778	1570.277	37430	1575.244	45457
4/15/2015 21:15:09.140	1523.384	17497	1527.995	21043	1534.887	27570	1539.345	26754	1543.134	29085	1551.610	33679	1555.935	42681	1567.600	47695	1570.276	37507	1575.244	45581
4/15/2015 21:15:10.359	1523.382	17517	1527.993	21003	1534.883	27610	1539.347	27146	1543.135	29166	1551.610	33806	1555.938	42900	1567.602	47858	1570.277	37151	1575.244	45432
4/15/2015 21:15:11.578	1523.383	17498	1527.995	21069	1534.884	27544	1539.346	27139	1543.135	29191	1551.610	33650	1555.938	42839	1567.601	47793	1570.276	37472	1575.244	45500
4/15/2015 21:15:12.781	1523.381	17408	1527.994	20977	1534.884	27632	1539.344	26441	1543.134	29142	1551.612	33240	1555.937	42827	1567.600	47774	1570.279	36912	1575.244	45637
4/15/2015 21:15:14.000	1523.381	17382	1527.994	21031	1534.880	27576	1539.350	27721	1543.135	29084	1551.609	33960	1555.941	43031	1567.602	47913	1570.278	37121	1575.244	45414
4/15/2015 21:15:15.218	1523.384	17525	1527.998	21238	1534.887	27554	1539.347	27014	1543.134	29167	1551.611	33474	1555.938	42884	1567.598	47630	1570.277	37416	1575.244	45562
4/15/2015 21:15:16.437	1523.382	17466	1527.995	21025	1534.883	27622	1539.346	26894	1543.134	29154	1551.611	33394	1555.940	43105	1567.601	47866	1570.277	37226	1575.244	45443
4/15/2015 21:15:17.656	1523.382	17464	1527.997	21141	1534.886	27609	1539.346	26966	1543.134	29069	1551.611	33445	1555.939	42962	1567.599	47666	1570.278	37067	1575.244	45535
4/15/2015 21:15:18.875	1523.382	17421	1527.996	21257	1534.885	27620	1539.345	26812	1543.134	29053	1551.611	33466	1555.940	43046	1567.599	47674	1570.277	37084	1575.244	45361
4/15/2015 21:15:20.093	1523.383	17473	1527.997	21249	1534.886	27649	1539.345	26773	1543.134	29095	1551.611	33537	1555.940	42979	1567.599	47730	1570.277	37350	1575.244	45480
4/15/2015 21:15:21.296	1523.382	17467	1527.997	21238	1534.886	27630	1539.346	26832	1543.134	29097	1551.611	33603	1555.940	42921	1567.599	47792	1570.277	37144	1575.244	45347
4/15/2015 21:15:22.515	1523.381	17456	1527.996	21176	1534.885	27518	1539.345	26709	1543.134	29138	1551.611	33518	1555.941	43058	1567.599	47720	1570.278	36978	1575.244	45391
4/15/2015 21:15:23.750	1523.382	17517	1527.997	21163	1534.886	27671	1539.345	26763	1543.134	29065	1551.611	33528	1555.941	42836	1567.599	47637	1570.277	37358	1575.244	45366
4/15/2015 21:15:24.953	1523.381	17409	1527.996	21218	1534.885	27565	1539.345	26731	1543.134	29113	1551.611	33488	1555.942	42999	1567.600	47811	1570.278	37131	1575.243	45378
4/15/2015 21:15:26.171	1523.382	17467	1527.998	21160	1534.886	27546	1539.346	27072	1543.134	29001	1551.611	33593	1555.942	43110	1567.598	47682	1570.277	37226	1575.243	45390
4/15/2015 21:15:27.390	1523.381	17441	1527.997	21149	1534.885	27519	1539.346	26824	1543.134	29130	1551.611	33573	1555.943	42897	1567.600	47764	1570.277	37169	1575.243	45403
4/15/2015 21:15:28.609	1523.382	17472	1527.997	21257	1534.887	27572	1539.345	26757	1543.134	29029	1551.611	33461	1555.942	43091	1567.599	47611	1570.277	37124	1575.243	45510
4/15/2015 21:15:29.828	1523.381	17428	1527.997	21179	1534.885	27557	1539.346	26820	1543.134	29046	1551.611	33465	1555.943	42920	1567.600	47623	1570.277	37091	1575.243	45452
4/15/2015 21:15:31.046	1523.382	17405	1527.997	21259	1534.886	27673	1539.346	26988	1543.134	29151	1551.611	33499	1555.942	42904	1567.599	47528	1570.277	37177	1575.243	45346
4/15/2015 21:15:32.250	1523.382	17488	1527.997	21229	1534.886	27598	1539.346	26973	1543.134	29080	1551.611	33490	1555.943	43038	1567.600	47707	1570.277	37346	1575.243	45296
4/15/2015 21:15:33.468	1523.382	17523	1527.998	21245	1534.886	27619	1539.346	26864	1543.134	29051	1551.611	33461	1555.943	43142	1567.599	47752	1570.277	37217	1575.242	45413
4/15/2015 21:15:34.687	1523.382	17466	1527.998	21241	1534.886	27573	1539.346	26930	1543.134	29053	1551.611	33446	1555.943	42899	1567.599	47616	1570.277	37294	1575.242	45309
4/15/2015 21:15:35.890	1523.382	17448	1527.997	21215	1534.885	27570	1539.346	26894	1543.134	29048	1551.611	33641	1555.944	42945	1567.600	47807	1570.277	37140	1575.242	45331
4/15/2015 21:15:37.109	1523.382	17461	1527.997	21283	1534.887	27581	1539.346	26988	1543.134	29072	1551.611	33553	1555.943	42977	1567.600	47763	1570.277	37151	1575.242	45406
4/15/2015 21:15:38.328	1523.382	17462	1527.998	21328	1534.886	27644	1539.344	26568	1543.134	29171	1551.612	33279	1555.943	43049	1567.599	47490	1570.277	37390	1575.242	45319
4/15/2015 21:15:39.546	1523.381	17500	1527.997	21262	1534.886	27712	1539.346	26963	1543.134	29125	1551.610	33667	1555.943	43041	1567.600	47804	1570.278	37157	1575.242	45367
4/15/2015 21:15:40.765	1523.382	17426	1527.998	21256	1534.886	27525	1539.346	26869	1543.134	29090	1551.611	33600	1555.944	43050	1567.599	47523	1570.277	37258	1575.241	45281
4/15/2015 21:15:41.984	1523.382	17506	1527.998	21332	1534.886	27621	1539.345	26738	1543.134	29071	1551.611	33385	1555.944	42971	1567.599	47585	1570.277	37359	1575.241	45257
4/15/2015 21:15:43.187	1523.381	17404	1527.998	21237	1534.886	27592	1539.346	26943	1543.134	29105	1551.611	33530	1555.944	42982	1567.600	47801	1570.277	37176	1575.241	45374
4/15/2015 21:15:44.421	1523.382	17456	1527.998	21285	1534.885	27564	1539.346	26983	1543.134	29110	1551.611	33486	1555.944	43091	1567.599	47684	1570.277	37227	1575.241	45145
4/15/2015 21:15:45.625	1523.381	17467	1527.998	21300	1534.886	27631	1539.346	26858	1543.134	29113	1551.611	33419	1555.944	42995	1567.599	47582	1570.278	37114	1575.241	45182
4/15/2015 21:15:46.843	1523.382	17445	1527.998	21252	1534.885	27551	1539.346	26928	1543.134	29102	1551.611	33498	1555.944	43008	1567.599	47737	1570.277	37503	1575.241	45178
