 Settings Channel 1
++++++++++++++++++++ 
  
Noise threshold : 5000
Integration time : 1000
Measurement interval (s): 1
Log interval : 1
 
 Measurements Channel 1
 ++++++++++++++++++++ 
  
TimeStamp	Wavelength1	 Power1	Wavelength2	 Power2	Wavelength3	 Power3	Wavelength4	 Power4	Wavelength5	 Power5	Wavelength6	 Power6	Wavelength7	 Power7	Wavelength8	 Power8	Wavelength9	 Power9	Wavelength10	 Power10	
4/15/2015 15:53:37.109	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:38.234	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:39.375	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:40.500	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:41.640	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:42.765	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:43.890	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:45.015	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:46.156	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:47.281	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:48.421	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:49.546	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:50.687	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:51.812	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:52.937	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:54.062	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:55.203	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:56.328	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:57.468	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:58.593	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:53:59.718	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:00.843	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:01.984	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:03.109	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:04.234	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:05.359	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:06.484	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
4/15/2015 15:54:07.609	1521.223	11581	1530.738	14077	1532.021	16157	1538.155	22327	1543.154	24618	1551.832	24713	1555.775	30162	1568.958	27501	1571.959	35617	1575.271	30168
